,year,age,sex,race,cause,mort
698,2000,50,2,3,c,98.8244068759773
699,2000,50,2,3,d,15.4496377326326
700,2000,50,2,3,h,36.8926694132691
701,2000,50,2,3,n,239.602571387983
702,2000,50,2,3,o,91.2327745418389
703,2000,50,2,3,t,255.052209120615
704,2000,50,2,3,v,0
705,2000,50,2,4,a,23.4672924611445
706,2000,50,2,4,c,135.972253377808
707,2000,50,2,4,d,16.2200403775558
708,2000,50,2,4,h,42.1030835332299
709,2000,50,2,4,n,309.906303383938
710,2000,50,2,4,o,108.363674011756
711,2000,50,2,4,t,326.126343761494
712,2000,50,2,4,v,0
713,2000,50,2,5,a,16.6870443000615
714,2000,50,2,5,c,164.191277410571
715,2000,50,2,5,d,20.578763282152
716,2000,50,2,5,h,67.1061691540881
717,2000,50,2,5,n,373.304770964559
718,2000,50,2,5,o,125.320280099839
719,2000,50,2,5,t,393.883534246711
720,2000,50,2,5,v,0
721,2000,55,0,1,a,31.5269917056606
722,2000,55,0,1,c,301.447980562013
723,2000,55,0,1,d,39.0966155327135
724,2000,55,0,1,h,201.676406249338
725,2000,55,0,1,n,745.106582269672
726,2000,55,0,1,o,210.45520375266
727,2000,55,0,1,t,784.203197802386
728,2000,55,0,1,v,0
729,2000,55,0,2,a,51.0459077546883
730,2000,55,0,2,c,425.148409082244
731,2000,55,0,2,d,38.6356641262549
732,2000,55,0,2,h,396.113122102513
733,2000,55,0,2,n,1363.56576219328
734,2000,55,0,2,o,491.258323253836
735,2000,55,0,2,t,1402.20142631954
736,2000,55,0,2,v,0
737,2000,55,0,3,a,29.9161320257526
738,2000,55,0,3,c,178.365941803027
739,2000,55,0,3,d,49.7574154655129
740,2000,55,0,3,h,139.300202387954
741,2000,55,0,3,n,554.322281384392
742,2000,55,0,3,o,206.740005167658
743,2000,55,0,3,t,604.079696849905
744,2000,55,0,3,v,0
745,2000,55,0,4,a,29.9719813650129
746,2000,55,0,4,c,201.949143404259
747,2000,55,0,4,d,29.3518714057367
748,2000,55,0,4,h,124.228695174984
749,2000,55,0,4,n,528.126981983503
750,2000,55,0,4,o,171.977162039246
751,2000,55,0,4,t,557.478853389239
752,2000,55,0,4,v,0
753,2000,55,0,5,a,33.2844300169191
754,2000,55,0,5,c,300.721765544997
755,2000,55,0,5,d,39.4889514140688
756,2000,55,0,5,h,213.370469919957
757,2000,55,0,5,n,783.977297287038
758,2000,55,0,5,o,236.600631805165
759,2000,55,0,5,t,823.466248701107
760,2000,55,0,5,v,0
761,2000,55,1,1,a,45.7056086059438
762,2000,55,1,1,c,333.062047554236
763,2000,55,1,1,d,57.1574820060955
764,2000,55,1,1,h,301.579584203285
765,2000,55,1,1,n,926.134601489141
766,2000,55,1,1,o,245.787361125677
767,2000,55,1,1,t,983.292083495237
768,2000,55,1,1,v,0
769,2000,55,1,2,a,86.8922429571158
770,2000,55,1,2,c,547.119051257586
771,2000,55,1,2,d,62.3705056808745
772,2000,55,1,2,h,567.198444824363
773,2000,55,1,2,n,1829.89022080241
774,2000,55,1,2,o,628.680481763345
775,2000,55,1,2,t,1892.26072648328
776,2000,55,1,2,v,0
777,2000,55,1,3,a,47.1802314098952
778,2000,55,1,3,c,199.912515415881
779,2000,55,1,3,d,82.7299871699093
780,2000,55,1,3,h,208.90967582428
781,2000,55,1,3,n,719.553389735099
782,2000,55,1,3,o,263.550967085042
783,2000,55,1,3,t,802.283376905008
784,2000,55,1,3,v,0
785,2000,55,1,4,a,38.5148825193722
786,2000,55,1,4,c,210.602655478269
787,2000,55,1,4,d,34.8272873845387
788,2000,55,1,4,h,170.858574580619
789,2000,55,1,4,n,603.536403734417
790,2000,55,1,4,o,183.560291156157
791,2000,55,1,4,t,638.363691118956
792,2000,55,1,4,v,0
793,2000,55,1,5,a,49.2867055419223
794,2000,55,1,5,c,337.908097284952
795,2000,55,1,5,d,58.6383757483311
796,2000,55,1,5,h,313.791485036882
797,2000,55,1,5,n,980.547742613054
798,2000,55,1,5,o,279.561454749299
799,2000,55,1,5,t,1039.18611836139
800,2000,55,1,5,v,0
801,2000,55,2,1,a,18.3104889090494
802,2000,55,2,1,c,271.979139718547
803,2000,55,2,1,d,22.2612997939896
804,2000,55,2,1,h,108.55232792035
805,2000,55,2,1,n,576.362526406842
806,2000,55,2,1,o,177.520569858896
807,2000,55,2,1,t,598.623826200832
808,2000,55,2,1,v,0
809,2000,55,2,2,a,22.966629719006
810,2000,55,2,2,c,329.605934391553
811,2000,55,2,2,d,20.0436041184052
812,2000,55,2,2,h,262.097962187202
813,2000,55,2,2,n,998.282838452795
814,2000,55,2,2,o,383.612312155034
815,2000,55,2,2,t,1018.3264425712
816,2000,55,2,2,v,0
817,2000,55,2,3,a,14.6996247727373
818,2000,55,2,3,c,159.374879114942
819,2000,55,2,3,d,20.6955243510907
820,2000,55,2,3,h,77.946694518594
821,2000,55,2,3,n,408.688251905184
822,2000,55,2,3,o,156.667053498911
823,2000,55,2,3,t,429.383776256275
824,2000,55,2,3,v,0
825,2000,55,2,4,a,21.2744952174161
826,2000,55,2,4,c,193.139044816934
827,2000,55,2,4,d,23.7773770077003
828,2000,55,2,4,h,76.7550415687167
829,2000,55,2,4,n,451.353016181258
830,2000,55,2,4,o,160.184434578191
831,2000,55,2,4,t,475.130393188958
832,2000,55,2,4,v,0
833,2000,55,2,5,a,18.6352378698119
834,2000,55,2,5,c,266.679749579618
835,2000,55,2,5,d,21.9587197828994
836,2000,55,2,5,h,121.440622583129
837,2000,55,2,5,n,604.028000730823
838,2000,55,2,5,o,197.272390698264
839,2000,55,2,5,t,625.986720513722
840,2000,55,2,5,v,0
841,2000,60,0,1,a,34.6997021499643
842,2000,60,0,1,c,479.203959509005
843,2000,60,0,1,d,40.6359617414044
844,2000,60,0,1,h,319.151434339795
845,2000,60,0,1,n,1182.10239189545
846,2000,60,0,1,o,349.047295896686
847,2000,60,0,1,t,1222.73835363685
848,2000,60,0,1,v,0
849,2000,60,0,2,a,51.0617063313616
850,2000,60,0,2,c,635.563511382024
851,2000,60,0,2,d,34.6213842170975
852,2000,60,0,2,h,597.750770519217
853,2000,60,0,2,n,1986.76457362025
854,2000,60,0,2,o,702.388585387651
855,2000,60,0,2,t,2021.38595783735
856,2000,60,0,2,v,0
857,2000,60,0,3,a,32.7334042410457
858,2000,60,0,3,c,269.918595455397
859,2000,60,0,3,d,50.1560226274087
860,2000,60,0,3,h,235.073358682671
861,2000,60,0,3,n,854.896206730858
862,2000,60,0,3,o,317.170848351745
863,2000,60,0,3,t,905.052229358267
864,2000,60,0,3,v,0
865,2000,60,0,4,a,28.7565725939309
866,2000,60,0,4,c,252.695551297849
867,2000,60,0,4,d,26.4922755392906
868,2000,60,0,4,h,179.55875643297
869,2000,60,0,4,n,699.441360178366
870,2000,60,0,4,o,238.430479853616
871,2000,60,0,4,t,725.933635717656
872,2000,60,0,4,v,0
873,2000,60,0,5,a,35.9051283707201
874,2000,60,0,5,c,470.080409036061
875,2000,60,0,5,d,40.1414439886603
876,2000,60,0,5,h,334.471239088441
877,2000,60,0,5,n,1217.02757879128
878,2000,60,0,5,o,376.57080229606
879,2000,60,0,5,t,1257.16902277994
880,2000,60,0,5,v,0
881,2000,60,1,1,a,47.0290607161403
882,2000,60,1,1,c,541.129051280856
883,2000,60,1,1,d,59.1426066581765
884,2000,60,1,1,h,451.542867701416
885,2000,60,1,1,n,1434.18978314545
886,2000,60,1,1,o,394.488803447039
887,2000,60,1,1,t,1493.33238980363
888,2000,60,1,1,v,0
889,2000,60,1,2,a,85.1844821885581
890,2000,60,1,2,c,845.875019899321
891,2000,60,1,2,d,54.6466489511505
892,2000,60,1,2,h,824.98071294741
893,2000,60,1,2,n,2643.93345660713
894,2000,60,1,2,o,887.893241571844
895,2000,60,1,2,t,2698.58010555828
896,2000,60,1,2,v,0
897,2000,60,1,3,a,46.6983238214735
898,2000,60,1,3,c,306.679635388975
899,2000,60,1,3,d,76.1920020245094
900,2000,60,1,3,h,321.153384877502
901,2000,60,1,3,n,1044.56776969085
902,2000,60,1,3,o,370.036425602904
903,2000,60,1,3,t,1120.75977171536
904,2000,60,1,3,v,0
905,2000,60,1,4,a,36.6276306791176
906,2000,60,1,4,c,281.893663960804
907,2000,60,1,4,d,36.1639897844453
908,2000,60,1,4,h,251.293364912427
909,2000,60,1,4,n,844.290069198395
910,2000,60,1,4,o,274.475409646046
911,2000,60,1,4,t,880.45405898284
912,2000,60,1,4,v,0
913,2000,60,1,5,a,49.8308143927657
914,2000,60,1,5,c,539.352223001461
915,2000,60,1,5,d,59.0106922315907
916,2000,60,1,5,h,465.638000526956
917,2000,60,1,5,n,1484.70272626651
918,2000,60,1,5,o,429.881688345322
919,2000,60,1,5,t,1543.7134184981
920,2000,60,1,5,v,0
921,2000,60,2,1,a,23.0824599466079
922,2000,60,2,1,c,420.855523479879
923,2000,60,2,1,d,23.1982195250764
924,2000,60,2,1,h,194.406636079906
925,2000,60,2,1,n,944.575008386817
926,2000,60,2,1,o,306.230388880424
927,2000,60,2,1,t,967.773227911894
928,2000,60,2,1,v,0
929,2000,60,2,2,a,26.2314729779633
930,2000,60,2,2,c,482.525439237949
931,2000,60,2,2,d,20.0495334863414
932,2000,60,2,2,h,432.401605522095
933,2000,60,2,2,n,1508.56031540147
934,2000,60,2,2,o,567.40179766346
935,2000,60,2,2,t,1528.60984888781
936,2000,60,2,2,v,0
937,2000,60,2,3,a,19.6701712497043
938,2000,60,2,3,c,235.531141457498
939,2000,60,2,3,d,25.8011337171445
940,2000,60,2,3,h,154.551345533391
941,2000,60,2,3,n,677.471352652152
942,2000,60,2,3,o,267.718694411559
943,2000,60,2,3,t,703.272486369296
944,2000,60,2,3,v,0
945,2000,60,2,4,a,21.2432619028672
946,2000,60,2,4,c,224.824521805345
947,2000,60,2,4,d,17.2601502960796
948,2000,60,2,4,h,111.084557033743
949,2000,60,2,4,n,561.176168600742
950,2000,60,2,4,o,204.023827858787
951,2000,60,2,4,t,578.436318896821
952,2000,60,2,4,v,0
953,2000,60,2,5,a,23.1065612336229
954,2000,60,2,5,c,406.415325654089
955,2000,60,2,5,d,22.7994372766474
956,2000,60,2,5,h,213.920869090953
957,2000,60,2,5,n,971.017555265647
958,2000,60,2,5,o,327.574799286982
959,2000,60,2,5,t,993.816992542295
960,2000,60,2,5,v,0
961,2000,65,0,1,a,38.370375126921
962,2000,65,0,1,c,710.272437109703
963,2000,65,0,1,d,41.6029478259698
964,2000,65,0,1,h,503.584892461984
965,2000,65,0,1,n,1847.54670290067
966,2000,65,0,1,o,595.318998202065
967,2000,65,0,1,t,1889.14965072664
968,2000,65,0,1,v,0
969,2000,65,0,2,a,59.672646290686
970,2000,65,0,2,c,896.016648089077
971,2000,65,0,2,d,35.5718493422148
972,2000,65,0,2,h,845.96114673456
973,2000,65,0,2,n,2841.57665559764
974,2000,65,0,2,o,1039.92621448331
975,2000,65,0,2,t,2877.14850493985
976,2000,65,0,2,v,0
977,2000,65,0,3,a,34.4835208558999
978,2000,65,0,3,c,395.078166548138
979,2000,65,0,3,d,59.9170679125138
980,2000,65,0,3,h,363.247224219615
981,2000,65,0,3,n,1273.54976120296
982,2000,65,0,3,o,480.74084957931
983,2000,65,0,3,t,1333.46682911548
984,2000,65,0,3,v,0
985,2000,65,0,4,a,32.4493683053309
986,2000,65,0,4,c,368.123085816779
987,2000,65,0,4,d,22.6327526835501
988,2000,65,0,4,h,283.591117962556
989,2000,65,0,4,n,1069.46573523956
990,2000,65,0,4,o,385.302163154896
991,2000,65,0,4,t,1092.09848792311
992,2000,65,0,4,v,0
993,2000,65,0,5,a,39.8177741762279
994,2000,65,0,5,c,692.639411080889
995,2000,65,0,5,d,41.5581537097584
996,2000,65,0,5,h,516.755600646823
997,2000,65,0,5,n,1869.1359757475
998,2000,65,0,5,o,619.923189843561
999,2000,65,0,5,t,1910.69412945726
1000,2000,65,0,5,v,0
1001,2000,65,1,1,a,48.9581270490895
1002,2000,65,1,1,c,830.060290008131
1003,2000,65,1,1,d,58.887275287697
1004,2000,65,1,1,h,680.738002508408
1005,2000,65,1,1,n,2227.45725790478
1006,2000,65,1,1,o,667.700838339156
1007,2000,65,1,1,t,2286.34453319248
1008,2000,65,1,1,v,0
1009,2000,65,1,2,a,94.6251658390813
1010,2000,65,1,2,c,1157.95541925113
1011,2000,65,1,2,d,52.3913347583614
1012,2000,65,1,2,h,1050.23241972246
1013,2000,65,1,2,n,3517.43660247591
1014,2000,65,1,2,o,1214.62359766324
1015,2000,65,1,2,t,3569.82793723427
1016,2000,65,1,2,v,0
1017,2000,65,1,3,a,51.6333027426527
1018,2000,65,1,3,c,515.595408815917
1019,2000,65,1,3,d,102.528986874696
1020,2000,65,1,3,h,519.652311174269
1021,2000,65,1,3,n,1681.77043218926
1022,2000,65,1,3,o,594.88940945642
1023,2000,65,1,3,t,1784.29941906395
1024,2000,65,1,3,v,0
1025,2000,65,1,4,a,39.952692831376
1026,2000,65,1,4,c,424.571899939399
1027,2000,65,1,4,d,23.2560450809502
1028,2000,65,1,4,h,394.160148679695
1029,2000,65,1,4,n,1295.18281835446
1030,2000,65,1,4,o,436.498076903989
1031,2000,65,1,4,t,1318.43886343541
1032,2000,65,1,4,v,0
1033,2000,65,1,5,a,52.6220098393346
1034,2000,65,1,5,c,823.18266652126
1035,2000,65,1,5,d,59.6577591258411
1036,2000,65,1,5,h,691.189312494532
1037,2000,65,1,5,n,2267.53432915537
1038,2000,65,1,5,o,700.54034030024
1039,2000,65,1,5,t,2327.19208828121
1040,2000,65,1,5,v,0
1041,2000,65,2,1,a,28.6844577962304
1042,2000,65,2,1,c,600.687772780182
1043,2000,65,2,1,d,25.7908502115229
1044,2000,65,2,1,h,341.521180410732
1045,2000,65,2,1,n,1499.99584830217
1046,2000,65,2,1,o,529.102437315028
1047,2000,65,2,1,t,1525.7866985137
1048,2000,65,2,1,v,0
1049,2000,65,2,2,a,32.9287573041542
1050,2000,65,2,2,c,695.594432244897
1051,2000,65,2,2,d,22.7024351600069
1052,2000,65,2,2,h,689.663165401291
1053,2000,65,2,2,n,2324.44302336467
1054,2000,65,2,2,o,906.25666841433
1055,2000,65,2,2,t,2347.14545852468
1056,2000,65,2,2,v,0
1057,2000,65,2,3,a,21.9071084510053
1058,2000,65,2,3,c,306.699518314075
1059,2000,65,2,3,d,28.6685616766243
1060,2000,65,2,3,h,248.551020573752
1061,2000,65,2,3,n,974.190180747176
1062,2000,65,2,3,o,397.032533408344
1063,2000,65,2,3,t,1002.8587424238
1064,2000,65,2,3,v,0
1065,2000,65,2,4,a,26.1271302613309
1066,2000,65,2,4,c,320.559790514022
1067,2000,65,2,4,d,22.1075717595877
1068,2000,65,2,4,h,190.426584020085
1069,2000,65,2,4,n,879.27842225633
1070,2000,65,2,4,o,342.164917460892
1071,2000,65,2,4,t,901.385994015918
1072,2000,65,2,4,v,0
1073,2000,65,2,5,a,28.4977181455781
1074,2000,65,2,5,c,577.227839090978
1075,2000,65,2,5,d,25.5565310566342
1076,2000,65,2,5,h,362.541054483809
1077,2000,65,2,5,n,1516.91724112282
1078,2000,65,2,5,o,548.650629402456
1079,2000,65,2,5,t,1542.47377217946
1080,2000,65,2,5,v,0
1081,2001,25,0,1,a,31.3384653418457
1082,2001,25,0,1,c,7.39437330079011
1083,2001,25,0,1,d,23.3200582249196
1084,2001,25,0,1,h,4.81275395184374
1085,2001,25,0,1,n,63.2753192745068
1086,2001,25,0,1,o,19.7297266800273
1087,2001,25,0,1,t,86.5953774994264
1088,2001,25,0,1,v,0
1089,2001,25,0,2,a,81.7594787790294
1090,2001,25,0,2,c,9.55115578562583
1091,2001,25,0,2,d,14.9410196314562
1092,2001,25,0,2,h,13.4350282627683
1093,2001,25,0,2,n,158.961352100188
1094,2001,25,0,2,o,54.215689272764
1095,2001,25,0,2,t,173.902371731644
1096,2001,25,0,2,v,0
1097,2001,25,0,3,a,44.8491610590681
1098,2001,25,0,3,c,6.09948590403326
1099,2001,25,0,3,d,13.1258544699539
1100,2001,25,0,3,h,3.43843568119522
1101,2001,25,0,3,n,72.476244271454
1102,2001,25,0,3,o,18.0891616271575
1103,2001,25,0,3,t,85.602098741408
1104,2001,25,0,3,v,0
1105,2001,25,0,4,a,25.456312808516
1106,2001,25,0,4,c,6.13303905947746
1107,2001,25,0,4,d,12.6021350537208
1108,2001,25,0,4,h,2.60444124443563
1109,2001,25,0,4,n,49.0643124758197
1110,2001,25,0,4,o,14.8705193633905
1111,2001,25,0,4,t,61.6664475295405
1112,2001,25,0,4,v,0
1113,2001,25,0,5,a,40.1574789505793
1114,2001,25,0,5,c,7.37357851681508
1115,2001,25,0,5,d,19.6948655394902
1116,2001,25,0,5,h,5.58749839885915
1117,2001,25,0,5,n,76.8867503911715
1118,2001,25,0,5,o,23.768194524918
1119,2001,25,0,5,t,96.5816159306617
1120,2001,25,0,5,v,0
1121,2001,25,1,1,a,47.121402656722
1122,2001,25,1,1,c,7.63533373975755
1123,2001,25,1,1,d,37.3774244097708
1124,2001,25,1,1,h,6.24090753338758
1125,2001,25,1,1,n,84.5158322641315
1126,2001,25,1,1,o,23.5181883342644
1127,2001,25,1,1,t,121.893256673902
1128,2001,25,1,1,v,0
1129,2001,25,1,2,a,144.230728868897
1130,2001,25,1,2,c,8.89898559959434
1131,2001,25,1,2,d,26.3611460214398
1132,2001,25,1,2,h,16.7065861728233
1133,2001,25,1,2,n,230.198287868752
1134,2001,25,1,2,o,60.3619872274371
1135,2001,25,1,2,t,256.559433890192
1136,2001,25,1,2,v,0
1137,2001,25,1,3,a,70.4544792065034
1138,2001,25,1,3,c,5.5171870952626
1139,2001,25,1,3,d,20.8549672200926
1140,2001,25,1,3,h,4.63443716002059
1141,2001,25,1,3,n,101.792101907595
1142,2001,25,1,3,o,21.1859984458084
1143,2001,25,1,3,t,122.647069127688
1144,2001,25,1,3,v,0
1145,2001,25,1,4,a,40.0076521186148
1146,2001,25,1,4,c,6.63882436902779
1147,2001,25,1,4,d,19.217649489291
1148,2001,25,1,4,h,3.31941218451389
1149,2001,25,1,4,n,66.562949594726
1150,2001,25,1,4,o,16.5970609225695
1151,2001,25,1,4,t,85.780599084017
1152,2001,25,1,4,v,0
1153,2001,25,1,5,a,63.3948083793661
1154,2001,25,1,5,c,7.32820720715608
1155,2001,25,1,5,d,31.7238407236194
1156,2001,25,1,5,h,7.07441648136712
1157,2001,25,1,5,n,105.090509703776
1158,2001,25,1,5,o,27.2930776358872
1159,2001,25,1,5,t,136.814350427396
1160,2001,25,1,5,v,0
1161,2001,25,2,1,a,15.3845386933181
1162,2001,25,2,1,c,7.15080234236907
1163,2001,25,2,1,d,9.11039721503752
1164,2001,25,2,1,h,3.36912802669312
1165,2001,25,2,1,n,41.8046906169269
1166,2001,25,2,1,o,15.9002215545466
1167,2001,25,2,1,t,50.9150878319644
1168,2001,25,2,1,v,0
1169,2001,25,2,2,a,25.8988042384457
1170,2001,25,2,2,c,10.1343147020005
1171,2001,25,2,2,d,4.72934686093356
1172,2001,25,2,2,h,10.5096596909635
1173,2001,25,2,2,n,95.2625581988045
1174,2001,25,2,2,o,48.7197795673949
1175,2001,25,2,2,t,99.991905059738
1176,2001,25,2,2,v,0
1177,2001,25,2,3,a,14.5558855711575
1178,2001,25,2,3,c,6.7883950645757
1179,2001,25,2,3,d,3.98165479749151
1180,2001,25,2,3,h,2.02346391347929
1181,2001,25,2,3,n,37.7930840614358
1182,2001,25,2,3,o,14.4253395122234
1183,2001,25,2,3,t,41.7747388589274
1184,2001,25,2,3,v,0
1185,2001,25,2,4,a,11.9763580218941
1186,2001,25,2,4,c,5.66449365900396
1187,2001,25,2,4,d,6.47370703886167
1188,2001,25,2,4,h,1.9421121116585
1189,2001,25,2,4,n,32.8540632222229
1190,2001,25,2,4,o,13.2710994296664
1191,2001,25,2,4,t,39.3277702610846
1192,2001,25,2,4,v,0
1193,2001,25,2,5,a,16.5276864825121
1194,2001,25,2,5,c,7.41971611771849
1195,2001,25,2,5,d,7.46272896477773
1196,2001,25,2,5,h,4.07546725886277
1197,2001,25,2,5,n,48.2066483416406
1198,2001,25,2,5,o,20.1837784825473
1199,2001,25,2,5,t,55.6693773064183
1200,2001,25,2,5,v,0
1201,2001,30,0,1,a,27.5507496532871
1202,2001,30,0,1,c,13.0222105386915
1203,2001,30,0,1,d,26.9180916514073
1204,2001,30,0,1,h,9.12835116997921
1205,2001,30,0,1,n,78.9843388775347
1206,2001,30,0,1,o,29.2830275155769
1207,2001,30,0,1,t,105.902430528942
1208,2001,30,0,1,v,0
1209,2001,30,0,2,a,60.8615227940624
1210,2001,30,0,2,c,16.9898791918909
1211,2001,30,0,2,d,17.6317190724734
1212,2001,30,0,2,h,23.4460332848094
1213,2001,30,0,2,n,188.927456613826
1214,2001,30,0,2,o,87.6300213430638
1215,2001,30,0,2,t,206.5591756863
1216,2001,30,0,2,v,0
1217,2001,30,0,3,a,32.5405531852602
1218,2001,30,0,3,c,9.10638212347778
1219,2001,30,0,3,d,15.2601830123808
1220,2001,30,0,3,h,6.18488069137228
1221,2001,30,0,3,n,75.9279574322737
1222,2001,30,0,3,o,28.0961414321635
1223,2001,30,0,3,t,91.1881404446546
1224,2001,30,0,3,v,0
1225,2001,30,0,4,a,20.6049063432127
1226,2001,30,0,4,c,9.83768084807522
1227,2001,30,0,4,d,11.6193080882778
1228,2001,30,0,4,h,5.1899576127641
1229,2001,30,0,4,n,55.9276029315773
1230,2001,30,0,4,o,20.2950581275253
1231,2001,30,0,4,t,67.5469110198551
1232,2001,30,0,4,v,0
1233,2001,30,0,5,a,32.215237260761
1234,2001,30,0,5,c,12.7187303115172
1235,2001,30,0,5,d,22.9123106265962
1236,2001,30,0,5,h,10.2718795397748
1237,2001,30,0,5,n,91.296895995254
1238,2001,30,0,5,o,36.091048883201
1239,2001,30,0,5,t,114.20920662185
1240,2001,30,0,5,v,0
1241,2001,30,1,1,a,40.6552029198952
1242,2001,30,1,1,c,12.130746713773
1243,2001,30,1,1,d,40.8496538536548
1244,2001,30,1,1,h,12.2204932985851
1245,2001,30,1,1,n,100.426428404774
1246,2001,30,1,1,o,35.4199854725209
1247,2001,30,1,1,t,141.276082258429
1248,2001,30,1,1,v,0
1249,2001,30,1,2,a,103.879162921661
1250,2001,30,1,2,c,12.8059304979996
1251,2001,30,1,2,d,26.884500051701
1252,2001,30,1,2,h,30.1456376319369
1253,2001,30,1,2,n,250.868973855221
1254,2001,30,1,2,o,104.038242803624
1255,2001,30,1,2,t,277.753473906922
1256,2001,30,1,2,v,0
1257,2001,30,1,3,a,51.981399302791
1258,2001,30,1,3,c,7.91021293738125
1259,2001,30,1,3,d,24.0280152383611
1260,2001,30,1,3,h,8.44549050457246
1261,2001,30,1,3,n,103.427521038391
1262,2001,30,1,3,o,35.0904182936461
1263,2001,30,1,3,t,127.455536276752
1264,2001,30,1,3,v,0
1265,2001,30,1,4,a,30.7665708589565
1266,2001,30,1,4,c,9.34272832366218
1267,2001,30,1,4,d,17.7189675103938
1268,2001,30,1,4,h,8.21515766390985
1269,2001,30,1,4,n,74.5807450664757
1270,2001,30,1,4,o,26.2562882199472
1271,2001,30,1,4,t,92.2997125768695
1272,2001,30,1,4,v,0
1273,2001,30,1,5,a,49.6735178997189
1274,2001,30,1,5,c,11.3519947568035
1275,2001,30,1,5,d,34.9735143711324
1276,2001,30,1,5,h,13.5579713819433
1277,2001,30,1,5,n,117.814769316095
1278,2001,30,1,5,o,43.2312852776292
1279,2001,30,1,5,t,152.788283687227
1280,2001,30,1,5,v,0
1281,2001,30,2,1,a,14.2600883867585
1282,2001,30,2,1,c,13.9263416372811
1283,2001,30,2,1,d,12.7885686276994
1284,2001,30,2,1,h,5.99227118379744
1285,2001,30,2,1,n,57.2375675353614
1286,2001,30,2,1,o,23.0588663275243
1287,2001,30,2,1,t,70.0261361630608
1288,2001,30,2,1,v,0
1289,2001,30,2,2,a,21.9921484676048
1290,2001,30,2,2,c,20.7703624416268
1291,2001,30,2,2,d,9.27119984418635
1292,2001,30,2,2,h,17.3924834286287
1293,2001,30,2,2,n,132.959067532905
1294,2001,30,2,2,o,72.8040731950447
1295,2001,30,2,2,t,142.230267377091
1296,2001,30,2,2,v,0
1297,2001,30,2,3,a,11.2618990426084
1298,2001,30,2,3,c,10.4156291723546
1299,2001,30,2,3,d,5.6634983624678
1300,2001,30,2,3,h,3.71056789265132
1301,2001,30,2,3,n,45.8287683583601
1302,2001,30,2,3,o,20.4406722507459
1303,2001,30,2,3,t,51.4922667208279
1304,2001,30,2,3,v,0
1305,2001,30,2,4,a,11.1915075856038
1306,2001,30,2,4,c,10.2961869787555
1307,2001,30,2,4,d,5.96880404565538
1308,2001,30,2,4,h,2.38752161826215
1309,2001,30,2,4,n,38.6480061956186
1310,2001,30,2,4,o,14.7727900129971
1311,2001,30,2,4,t,44.616810241274
1312,2001,30,2,4,v,0
1313,2001,30,2,5,a,14.6621030516524
1314,2001,30,2,5,c,14.0928915543326
1315,2001,30,2,5,d,10.7855764750777
1316,2001,30,2,5,h,6.96793384650149
1317,2001,30,2,5,n,64.6349469198011
1318,2001,30,2,5,o,28.9120184673146
1319,2001,30,2,5,t,75.4205233948788
1320,2001,30,2,5,v,0
1321,2001,35,0,1,a,30.3860840573631
1322,2001,35,0,1,c,24.9623890184773
1323,2001,35,0,1,d,35.9905689308786
1324,2001,35,0,1,h,18.7686632024656
1325,2001,35,0,1,n,120.252023707841
1326,2001,35,0,1,o,46.1348874295355
1327,2001,35,0,1,t,156.24259263872
1328,2001,35,0,1,v,0
1329,2001,35,0,2,a,54.3112544266219
1330,2001,35,0,2,c,33.338538454634
1331,2001,35,0,2,d,25.6098994029802
1332,2001,35,0,2,h,40.8212662637352
1333,2001,35,0,2,n,265.513881601817
1334,2001,35,0,2,o,137.042822456825
1335,2001,35,0,2,t,291.123781004797
1336,2001,35,0,2,v,0
1337,2001,35,0,3,a,34.0231739776702
1338,2001,35,0,3,c,18.5426298178303
1339,2001,35,0,3,d,23.4419668706148
1340,2001,35,0,3,h,10.2749985412564
1341,2001,35,0,3,n,107.853461509215
1342,2001,35,0,3,o,45.0126591724577
1343,2001,35,0,3,t,131.29542837983
1344,2001,35,0,3,v,0
1345,2001,35,0,4,a,17.122679866794
1346,2001,35,0,4,c,13.5529338874977
1347,2001,35,0,4,d,12.5243630121073
1348,2001,35,0,4,h,8.16806283398301
1349,2001,35,0,4,n,62.2587900456927
1350,2001,35,0,4,o,23.415113457418
1351,2001,35,0,4,t,74.7831530578
1352,2001,35,0,4,v,0
1353,2001,35,0,5,a,32.9281192610263
1354,2001,35,0,5,c,24.3418674488325
