"year","race","sex","age","edclass","non_inst","inst","inst_rate","tpop"
2012,3,2,"40-44",1,545.333333333333,1.663,0.00304023975785334,546.996333333333
2012,3,2,"40-44",2,551.666666666667,1.589,0.0028720898776756,553.255666666667
2012,3,2,"40-44",3,388,1.593,0.0040888825004556,389.593
2012,3,2,"40-44",4,296,NA,NA,NA
2012,3,2,"45-49",1,448.666666666667,0.883,0.00196418786504124,449.549666666667
2012,3,2,"45-49",2,483.333333333333,0.89,0.00183799486462858,484.223333333333
2012,3,2,"45-49",3,350,1.121,0.00319263159993279,351.121
2012,3,2,"45-49",4,286,0.11,0.000384467512495194,286.11
2012,3,2,"50-54",1,430,1.332,0.0030881084640138,431.332
2012,3,2,"50-54",2,390,1.985,0.00506396928453895,391.985
2012,3,2,"50-54",3,318,0.42,0.00131901262483512,318.42
2012,3,2,"50-54",4,191,0.275,0.001437720559404,191.275
2012,3,2,"55-59",1,375,0.992,0.00263835400753208,375.992
2012,3,2,"55-59",2,295,1.061,0.00358372092237748,296.061
2012,3,2,"55-59",3,211,0.458,0.0021659147442991,211.458
2012,3,2,"55-59",4,168,0.01,5.95202666507946e-05,168.01
2012,3,2,"60-64",1,325,0.601,0.00184581742685065,325.601
2012,3,2,"60-64",2,238,1.273,0.00532028268964739,239.273
2012,3,2,"60-64",3,161,0.866,0.00535010440734929,161.866
2012,3,2,"60-64",4,87,0.005,5.74679616114016e-05,87.005
2012,3,2,"65-69",1,274.333333333333,2.07,0.00748905584833757,276.403333333333
2012,3,2,"65-69",2,184.666666666667,0.438,0.00236622883629802,185.104666666667
2012,3,2,"65-69",3,96,1.196,0.0123050331289353,97.196
2012,3,2,"65-69",4,62,0.304,0.00487930148947098,62.304
2013,3,1,"25-29",1,561,33.702,0.0566703996287216,594.702
2013,3,1,"25-29",2,951,30.653,0.0312259016169665,981.653
2013,3,1,"25-29",3,540,14.536,0.0262129059249535,554.536
2013,3,1,"25-29",4,310,0.921,0.00296216723862332,310.921
2013,3,1,"30-34",1,668,36.08,0.0512441767980911,704.08
2013,3,1,"30-34",2,778,27.562,0.0342146228347415,805.562
2013,3,1,"30-34",3,413,16.105,0.0375316064832617,429.105
2013,3,1,"30-34",4,271,1.451,0.00532572829609728,272.451
2013,3,1,"35-39",1,715.333333333333,24.579,0.0332188002452543,739.912333333333
2013,3,1,"35-39",2,658.666666666667,26.411,0.0385518332957869,685.077666666667
2013,3,1,"35-39",3,392,11.718,0.0290252106668516,403.718
2013,3,1,"35-39",4,265,1.315,0.00493776167320654,266.315
2013,3,1,"40-44",1,594,23.155,0.0375189377060868,617.155
2013,3,1,"40-44",2,636,16.108,0.0247014298245076,652.108
2013,3,1,"40-44",3,326,8.488,0.0253760971993016,334.488
2013,3,1,"40-44",4,276,1.29,0.00465216920913123,277.29
2013,3,1,"45-49",1,528.333333333333,17.304,0.0317133724965056,545.637333333333
2013,3,1,"45-49",2,557.666666666667,11.595,0.0203684890076913,569.261666666667
2013,3,1,"45-49",3,283,5.541,0.0192035100730919,288.541
2013,3,1,"45-49",4,235,0.531,0.00225448030195601,235.531
2013,3,1,"50-54",1,479,12.752,0.025931770485936,491.752
2013,3,1,"50-54",2,453,7.74,0.0167990623779138,460.74
2013,3,1,"50-54",3,247,5.307,0.0210338991783819,252.307
2013,3,1,"50-54",4,194,1.406,0.0071952754777233,195.406
2013,3,1,"55-59",1,348.333333333333,6.944,0.0195452941927058,355.277333333333
2013,3,1,"55-59",2,338.666666666667,5.385,0.0156517189763165,344.051666666667
2013,3,1,"55-59",3,186,2.962,0.0156751092812311,188.962
2013,3,1,"55-59",4,172,0.711,0.004116703626289,172.711
2013,3,1,"60-64",1,295,4.879,0.0162698955245282,299.879
2013,3,1,"60-64",2,195,2.134,0.0108251240273114,197.134
2013,3,1,"60-64",3,150,2.647,0.017340661788309,152.647
2013,3,1,"60-64",4,102,0.833,0.00810051248140188,102.833
2013,3,1,"65-69",1,242.666666666667,2.391,0.00975688715445208,245.057666666667
2013,3,1,"65-69",2,138.333333333333,1.238,0.00887001628796744,139.571333333333
2013,3,1,"65-69",3,107,1.56,0.0143699336772292,108.56
2013,3,1,"65-69",4,65,0.536,0.0081787109375,65.536
2013,3,2,"25-29",1,389,2.053,0.00524992775915285,391.053
2013,3,2,"25-29",2,716,2.79,0.00388152311523533,718.79
2013,3,2,"25-29",3,555,1.914,0.0034367963455758,556.914
2013,3,2,"25-29",4,380,0.07,0.000184176599047544,380.07
2013,3,2,"30-34",1,538.666666666667,2.611,0.00482377190265255,541.277666666667
2013,3,2,"30-34",2,664.333333333333,1.653,0.00248203291458934,665.986333333333
2013,3,2,"30-34",3,502,1.751,0.00347592362099529,503.751
2013,3,2,"30-34",4,359,0.189,0.00052618537872819,359.189
2013,3,2,"35-39",1,552.666666666667,2.81,0.005058718338004,555.476666666667
2013,3,2,"35-39",2,597.333333333333,1.232,0.00205825484937317,598.565333333333
2013,3,2,"35-39",3,431,1.473,0.00340599297528401,432.473
2013,3,2,"35-39",4,366,NA,NA,NA
2013,3,2,"40-44",1,495,0.586,0.00118243856767544,495.586
2013,3,2,"40-44",2,566,1.433,0.0025254082860884,567.433
2013,3,2,"40-44",3,432,1.994,0.00459453356498016,433.994
2013,3,2,"40-44",4,326,NA,NA,NA
2013,3,2,"45-49",1,449.666666666667,0.941,0.0020882911446247,450.607666666667
2013,3,2,"45-49",2,486.333333333333,0.754,0.00154797702260101,487.087333333333
2013,3,2,"45-49",3,365,0.43,0.00117669594724024,365.43
2013,3,2,"45-49",4,296,0.328,0.00110688156367269,296.328
2013,3,2,"50-54",1,388,1.293,0.00332140572781941,389.293
2013,3,2,"50-54",2,447,0.401,0.000896287670344948,447.401
2013,3,2,"50-54",3,324,0.612,0.0018853277143174,324.612
2013,3,2,"50-54",4,221,0.282,0.00127439195235039,221.282
2013,3,2,"55-59",1,380.666666666667,1.614,0.00422202884093886,382.280666666667
2013,3,2,"55-59",2,290.333333333333,1.401,0.00480231443447977,291.734333333333
2013,3,2,"55-59",3,264,0.102,0.000386214417157008,264.102
2013,3,2,"55-59",4,178,NA,NA,NA
2013,3,2,"60-64",1,322,1.469,0.00454139345655998,323.469
2013,3,2,"60-64",2,243,0.59,0.00242210271357609,243.59
2013,3,2,"60-64",3,173,0.327,0.00188660739527021,173.327
2013,3,2,"60-64",4,99,0.144,0.00145243282498184,99.144
2013,3,2,"65-69",1,288,1.141,0.00394617159102306,289.141
2013,3,2,"65-69",2,201,0.668,0.00331237479421624,201.668
2013,3,2,"65-69",3,96,0.899,0.00927770152426754,96.899
2013,3,2,"65-69",4,48,0.276,0.00571712652249565,48.276
2014,3,1,"25-29",1,587.333333333333,35.668,0.0572518838910992,623.001333333333
2014,3,1,"25-29",2,882.666666666667,30.361,0.0332530996687578,913.027666666667
2014,3,1,"25-29",3,607,11.211,0.018134585117379,618.211
2014,3,1,"25-29",4,293,0.75,0.0025531914893617,293.75
2014,3,1,"30-34",1,597.666666666667,36.196,0.0571038521488356,633.862666666667
2014,3,1,"30-34",2,830.333333333333,29.288,0.0340708156769802,859.621333333333
2014,3,1,"30-34",3,502,14.313,0.0277215564977059,516.313
2014,3,1,"30-34",4,271,0.271,0.000999000999000999,271.271
2014,3,1,"35-39",1,695,27.352,0.0378651959155647,722.352
2014,3,1,"35-39",2,664,25.002,0.0362872676712114,689.002
2014,3,1,"35-39",3,405,12.178,0.0291913763429519,417.178
2014,3,1,"35-39",4,252,1.357,0.00535607857686979,253.357
2014,3,1,"40-44",1,654.333333333333,20.054,0.029736620201447,674.387333333333
2014,3,1,"40-44",2,627.666666666667,18.487,0.0286108412807892,646.153666666667
2014,3,1,"40-44",3,337,9.217,0.0266220318470786,346.217
2014,3,1,"40-44",4,291,0.872,0.00298761100756496,291.872
2014,3,1,"45-49",1,557,13.315,0.023346746973164,570.315
2014,3,1,"45-49",2,526,12.578,0.0233540917007379,538.578
2014,3,1,"45-49",3,312,6,0.0188679245283019,318
2014,3,1,"45-49",4,270,1.011,0.00373047588474268,271.011
2014,3,1,"50-54",1,511.666666666667,11.799,0.0225401602269999,523.465666666667
2014,3,1,"50-54",2,416.333333333333,9.575,0.0224813633606605,425.908333333333
2014,3,1,"50-54",3,276,4.197,0.0149787470957933,280.197
2014,3,1,"50-54",4,204,1.088,0.00530503978779841,205.088
2014,3,1,"55-59",1,369,6.413,0.0170825197848769,375.413
2014,3,1,"55-59",2,338,6.028,0.0175218296185194,344.028
2014,3,1,"55-59",3,196,3.637,0.0182180657894078,199.637
2014,3,1,"55-59",4,154,1.463,0.00941059930658742,155.463
2014,3,1,"60-64",1,273,5.096,0.0183246073298429,278.096
2014,3,1,"60-64",2,263,3.763,0.0141061541518127,266.763
2014,3,1,"60-64",3,144,1.733,0.011891609999108,145.733
2014,3,1,"60-64",4,143,0.968,0.00672371638141809,143.968
2014,3,1,"65-69",1,197,3.341,0.0166765664541956,200.341
2014,3,1,"65-69",2,156,1.895,0.0120016466639222,157.895
2014,3,1,"65-69",3,76,0.8,0.0104166666666667,76.8
2014,3,1,"65-69",4,109,0.425,0.00388393877084761,109.425
2014,3,2,"25-29",1,426,3.669,0.00853913128477968,429.669
2014,3,2,"25-29",2,648,2.742,0.00421365149321851,650.742
2014,3,2,"25-29",3,610,1.453,0.00237630692792414,611.453
2014,3,2,"25-29",4,376,0.216,0.000574138260999001,376.216
2014,3,2,"30-34",1,516.666666666667,3.251,0.00625291312150065,519.917666666667
2014,3,2,"30-34",2,623.333333333333,3.087,0.00492800095356632,626.420333333333
2014,3,2,"30-34",3,535,1.401,0.00261185195404185,536.401
2014,3,2,"30-34",4,403,0.286,0.000709174134485204,403.286
2014,3,2,"35-39",1,554.333333333333,2.038,0.00366302121964108,556.371333333333
2014,3,2,"35-39",2,560.666666666667,0.657,0.0011704477096102,561.323666666667
2014,3,2,"35-39",3,506,1.161,0.00228921387882743,507.161
2014,3,2,"35-39",4,346,0.273,0.000788395283490194,346.273
2014,3,2,"40-44",1,513.666666666667,1.66,0.00322125771355386,515.326666666667
2014,3,2,"40-44",2,587.333333333333,1.724,0.00292671002030363,589.057333333333
2014,3,2,"40-44",3,425,1.051,0.00246684082422057,426.051
2014,3,2,"40-44",4,332,0.067,0.000201766510975195,332.067
2014,3,2,"45-49",1,454.333333333333,1.414,0.00310259632164606,455.747333333333
2014,3,2,"45-49",2,535.666666666667,1.069,0.00199166939405927,536.735666666667
2014,3,2,"45-49",3,359,0.792,0.00220127184595544,359.792
2014,3,2,"45-49",4,274,0.019,6.93382575660812e-05,274.019
2014,3,2,"50-54",1,455,0.953,0.00209012771053157,455.953
2014,3,2,"50-54",2,450,0.512,0.00113648471072913,450.512
2014,3,2,"50-54",3,313,0.224,0.000715143156335402,313.224
2014,3,2,"50-54",4,216,0.139,0.000643104668754829,216.139
2014,3,2,"55-59",1,371,0.471,0.00126793208621938,371.471
2014,3,2,"55-59",2,357,0.681,0.00190393115653334,357.681
2014,3,2,"55-59",3,222,0.331,0.00148877124647485,222.331
2014,3,2,"55-59",4,178,0.358,0.00200719900424988,178.358
2014,3,2,"60-64",1,350.666666666667,1.584,0.00449679773494633,352.250666666667
2014,3,2,"60-64",2,252.333333333333,1.27,0.00500782061224221,253.603333333333
2014,3,2,"60-64",3,205,0.373,0.00181620758327531,205.373
2014,3,2,"60-64",4,107,0.278,0.00259139804992636,107.278
2014,3,2,"65-69",1,270.666666666667,2.079,0.00762248590567281,272.745666666667
2014,3,2,"65-69",2,190.333333333333,0.927,0.0048467969486616,191.260333333333
2014,3,2,"65-69",3,122,0.376,0.00307249787540041,122.376
2014,3,2,"65-69",4,74,0.058,0.00078316994787869,74.058
2015,3,1,"25-29",1,510.333333333333,33.484,0.061572145548873,543.817333333333
2015,3,1,"25-29",2,885.666666666667,27.948,0.0305905772090641,913.614666666667
2015,3,1,"25-29",3,627,13.116,0.0204900361809422,640.116
2015,3,1,"25-29",4,343,0.797,0.00231822848948653,343.797
2015,3,1,"30-34",1,635.333333333333,31.995,0.0479449146721879,667.328333333333
2015,3,1,"30-34",2,777.666666666667,28.428,0.035266329347587,806.094666666667
2015,3,1,"30-34",3,478,13.388,0.0272452725748289,491.388
2015,3,1,"30-34",4,303,1.765,0.00579134743162765,304.765
2015,3,1,"35-39",1,746.666666666667,27.764,0.0358508530137409,774.430666666667
2015,3,1,"35-39",2,693.333333333333,23.176,0.0323457056618941,716.509333333333
2015,3,1,"35-39",3,422,11.155,0.0257529060036246,433.155
2015,3,1,"35-39",4,279,0.305,0.00109199620486565,279.305
2015,3,1,"40-44",1,658,19.02,0.0280937047649996,677.02
2015,3,1,"40-44",2,640,17.558,0.026701827063164,657.558
2015,3,1,"40-44",3,346,9.66,0.027160771523365,355.66
2015,3,1,"40-44",4,267,1.014,0.00378338445006604,268.014
2015,3,1,"45-49",1,561,15.144,0.0262850953928185,576.144
2015,3,1,"45-49",2,561,11.513,0.0201095870312115,572.513
2015,3,1,"45-49",3,336,5.524,0.0161745587425774,341.524
2015,3,1,"45-49",4,262,0.61,0.00232283614485358,262.61
2015,3,1,"50-54",1,518,10.848,0.0205125102108734,528.848
2015,3,1,"50-54",2,461,9.283,0.0197391783245408,470.283
2015,3,1,"50-54",3,282,6.802,0.02355246847321,288.802
2015,3,1,"50-54",4,225,0.942,0.00416921156757044,225.942
2015,3,1,"55-59",1,384,7.299,0.0186532549278173,391.299
2015,3,1,"55-59",2,358,5.366,0.0147674796210983,363.366
2015,3,1,"55-59",3,213,3.662,0.0169019025025154,216.662
2015,3,1,"55-59",4,171,1.31,0.00760257675120423,172.31
2015,3,1,"60-64",1,317.333333333333,5.468,0.016939211320895,322.801333333333
2015,3,1,"60-64",2,276.666666666667,3.379,0.0120658892537765,280.045666666667
2015,3,1,"60-64",3,161,1.676,0.0103026875507143,162.676
2015,3,1,"60-64",4,132,0.361,0.00272738948784007,132.361
2015,3,1,"65-69",1,207.333333333333,3.821,0.0180957688136482,211.154333333333
2015,3,1,"65-69",2,173.666666666667,1.431,0.00817258177816952,175.097666666667
2015,3,1,"65-69",3,124,0.771,0.00617932051518382,124.771
2015,3,1,"65-69",4,112,0.548,0.0048690336567509,112.548
2015,3,2,"25-29",1,403,3.062,0.00754072038260167,406.062
2015,3,2,"25-29",2,630,3.194,0.00504426763361624,633.194
2015,3,2,"25-29",3,696,1.237,0.00177414566352618,697.237
2015,3,2,"25-29",4,393,0.062,0.000157735929700658,393.062
2015,3,2,"30-34",1,482.333333333333,2.939,0.00605639307687711,485.272333333333
2015,3,2,"30-34",2,692.666666666667,2.748,0.003951599141807,695.414666666667
2015,3,2,"30-34",3,526,0.985,0.00186912340958471,526.985
2015,3,2,"30-34",4,414,0.327,0.000789231693807065,414.327
2015,3,2,"35-39",1,607.666666666667,2.284,0.00374456513422943,609.950666666667
2015,3,2,"35-39",2,622.333333333333,2.657,0.00425126575291031,624.990333333333
2015,3,2,"35-39",3,453,1.273,0.00280227968644405,454.273
2015,3,2,"35-39",4,349,0.072,0.000206261172480176,349.072
2015,3,2,"40-44",1,578.666666666667,1.256,0.00216580601551471,579.922666666667
2015,3,2,"40-44",2,565.333333333333,1.254,0.00221325103161501,566.587333333333
2015,3,2,"40-44",3,427,0.769,0.00179769922551658,427.769
2015,3,2,"40-44",4,351,NA,NA,NA
2015,3,2,"45-49",1,516,0.887,0.0017160423845057,516.887
2015,3,2,"45-49",2,503,1.175,0.00233053999107453,504.175
2015,3,2,"45-49",3,363,0.452,0.00124363052067398,363.452
2015,3,2,"45-49",4,312,0.125,0.00040048057669203,312.125
2015,3,2,"50-54",1,460,1.183,0.00256514225372574,461.183
2015,3,2,"50-54",2,489,0.661,0.00134991351159271,489.661
2015,3,2,"50-54",3,307,0.781,0.002537518560275,307.781
2015,3,2,"50-54",4,248,NA,NA,NA
2015,3,2,"55-59",1,387.666666666667,0.864,0.00222376268883108,388.530666666667
2015,3,2,"55-59",2,381.333333333333,1.261,0.00329591917635999,382.594333333333
2015,3,2,"55-59",3,223,0.271,0.00121377160491062,223.271
2015,3,2,"55-59",4,196,0.302,0.00153844586402584,196.302
2015,3,2,"60-64",1,322,0.744,0.00230523263019607,322.744
2015,3,2,"60-64",2,334,0.602,0.00179915242586715,334.602
2015,3,2,"60-64",3,191,0.414,0.00216285120210643,191.414
2015,3,2,"60-64",4,137,0.023,0.000167855031637024,137.023
2015,3,2,"65-69",1,296.333333333333,1.364,0.00458183479417574,297.697333333333
2015,3,2,"65-69",2,237.666666666667,1.595,0.00666634159253816,239.261666666667
2015,3,2,"65-69",3,148,0.561,0.003776226600521,148.561
2015,3,2,"65-69",4,98,0.477,0.00484377062664378,98.477
2016,3,1,"25-29",1,466,30.884,0.0621553521546276,496.884
2016,3,1,"25-29",2,959,30.714,0.0310332075730969,989.714
2016,3,1,"25-29",3,623,12.007,0.0189084529776837,635.007
2016,3,1,"25-29",4,396,0.548,0.00138192602156612,396.548
2016,3,1,"30-34",1,530.666666666667,29.417,0.0525225100297515,560.083666666667
2016,3,1,"30-34",2,872.333333333333,26.141,0.0290948767596032,898.474333333333
2016,3,1,"30-34",3,480,12.076,0.024540924572627,492.076
2016,3,1,"30-34",4,314,1.422,0.0045082460957067,315.422
2016,3,1,"35-39",1,664,26.369,0.0381955157314422,690.369
2016,3,1,"35-39",2,737,27.758,0.0362964493342992,764.758
2016,3,1,"35-39",3,423,13.94,0.031903693871012,436.94
2016,3,1,"35-39",4,345,1,0.00289017341040462,346
2016,3,1,"40-44",1,622.666666666667,17.896,0.0279379378962662,640.562666666667
2016,3,1,"40-44",2,679.333333333333,20.589,0.0294161209315129,699.922333333333
2016,3,1,"40-44",3,361,9.005,0.0243375089525817,370.005
2016,3,1,"40-44",4,309,1.046,0.00337369293588693,310.046
2016,3,1,"45-49",1,586,15.625,0.0259713276542697,601.625
2016,3,1,"45-49",2,576,12.408,0.0210874087367949,588.408
2016,3,1,"45-49",3,307,7.483,0.0237946089295765,314.483
2016,3,1,"45-49",4,248,1.11,0.00445586287182369,249.11
2016,3,1,"50-54",1,518,13.223,0.0248916180210571,531.223
2016,3,1,"50-54",2,539,9.334,0.0170224717052016,548.334
2016,3,1,"50-54",3,291,3.527,0.0119751330098769,294.527
2016,3,1,"50-54",4,246,0.904,0.00366134206007193,246.904
2016,3,1,"55-59",1,433,7.636,0.017329496455124,440.636
2016,3,1,"55-59",2,371,7.395,0.019543070072279,378.395
2016,3,1,"55-59",3,241,3.556,0.0145406369093377,244.556
2016,3,1,"55-59",4,158,0.265,0.00167440684927179,158.265
2016,3,1,"60-64",1,308,5.839,0.0186050809491491,313.839
2016,3,1,"60-64",2,270,2.876,0.0105395857459066,272.876
2016,3,1,"60-64",3,180,1.861,0.0102330901072797,181.861
2016,3,1,"60-64",4,168,0.858,0.00508119248125644,168.858
2016,3,1,"65-69",1,265.666666666667,2.535,0.00945184282971147,268.201666666667
2016,3,1,"65-69",2,164.333333333333,2.658,0.0159169936962796,166.991333333333
2016,3,1,"65-69",3,119,0.582,0.00486695322038434,119.582
2016,3,1,"65-69",4,127,0.118,0.000928271369908274,127.118
2016,3,2,"25-29",1,317.666666666667,2.352,0.00734957127500896,320.018666666667
2016,3,2,"25-29",2,701.333333333333,2.522,0.00358312266819981,703.855333333333
2016,3,2,"25-29",3,694,2.61,0.00374671624007694,696.61
2016,3,2,"25-29",4,468,0.058,0.000123916266787449,468.058
2016,3,2,"30-34",1,465.666666666667,3.644,0.00776457953935275,469.310666666667
2016,3,2,"30-34",2,666.333333333333,2.762,0.00412796183503497,669.095333333333
2016,3,2,"30-34",3,577,1.71,0.00295484785125538,578.71
2016,3,2,"30-34",4,419,0.161,0.000384100620048144,419.161
2016,3,2,"35-39",1,512.666666666667,2.635,0.00511350956235991,515.301666666667
2016,3,2,"35-39",2,661.333333333333,1.641,0.00247520894474045,662.974333333333
2016,3,2,"35-39",3,525,1.839,0.00349062996475204,526.839
2016,3,2,"35-39",4,380,0.265,0.000696882437247709,380.265
2016,3,2,"40-44",1,591.333333333333,1.143,0.00192919098315601,592.476333333333
2016,3,2,"40-44",2,603.666666666667,1.095,0.00181063063410655,604.761666666667
2016,3,2,"40-44",3,374,1.48,0.00394162139128582,375.48
2016,3,2,"40-44",4,385,0.073,0.000189574444326141,385.073
2016,3,2,"45-49",1,525.666666666667,0.422,0.00080214615280314,526.088666666667
2016,3,2,"45-49",2,553.333333333333,1.039,0.00187419165338338,554.372333333333
2016,3,2,"45-49",3,346,0.932,0.00268640540509379,346.932
2016,3,2,"45-49",4,331,NA,NA,NA
2016,3,2,"50-54",1,482.666666666667,0.878,0.0018157577996931,483.544666666667
2016,3,2,"50-54",2,435.333333333333,0.71,0.00162827853500799,436.043333333333
2016,3,2,"50-54",3,382,0.35,0.000915391656858899,382.35
2016,3,2,"50-54",4,249,NA,NA,NA
2016,3,2,"55-59",1,408.333333333333,0.98,0.00239425379090184,409.313333333333
2016,3,2,"55-59",2,416.666666666667,1.539,0.00368000752420858,418.205666666667
2016,3,2,"55-59",3,269,0.336,0.00124751240086732,269.336
2016,3,2,"55-59",4,192,0.203,0.00105617498166002,192.203
2016,3,2,"60-64",1,333.333333333333,1.359,0.00406044556343786,334.692333333333
2016,3,2,"60-64",2,291.666666666667,0.815,0.00278649943871126,292.481666666667
2016,3,2,"60-64",3,210,0.475,0.00225680009502316,210.475
2016,3,2,"60-64",4,164,NA,NA,NA
2016,3,2,"65-69",1,273.666666666667,1.492,0.0054223260276495,275.158666666667
2016,3,2,"65-69",2,253.333333333333,0.822,0.00323424257606241,254.155333333333
2016,3,2,"65-69",3,161,0.164,0.00101759698195627,161.164
2016,3,2,"65-69",4,92,0.394,0.0042643461696647,92.394
2017,3,1,"25-29",1,410,34.601,0.077824836201448,444.601
2017,3,1,"25-29",2,960,29.705,0.0300139940689397,989.705
2017,3,1,"25-29",3,677,13.389,0.0193934144373679,690.389
2017,3,1,"25-29",4,360,0.742,0.00205687167005783,360.742
2017,3,1,"30-34",1,481.666666666667,30.493,0.0595380737387234,512.159666666667
2017,3,1,"30-34",2,832.333333333333,25.404,0.0296174586470139,857.737333333333
2017,3,1,"30-34",3,554,12.76,0.022513938880655,566.76
2017,3,1,"30-34",4,412,1.87,0.00451832701089714,413.87
2017,3,1,"35-39",1,637.666666666667,26.218,0.0394917992783887,663.884666666667
2017,3,1,"35-39",2,830.333333333333,22.353,0.0262147980167776,852.686333333333
2017,3,1,"35-39",3,461,13.538,0.0285288006439948,474.538
2017,3,1,"35-39",4,296,1.481,0.00497846921315983,297.481
2017,3,1,"40-44",1,611.333333333333,21.806,0.0344410761612241,633.139333333333
2017,3,1,"40-44",2,669.666666666667,15.793,0.0230400135383604,685.459666666667
