year,race,sex,age,edclass,non_inst,inst,inst_rate
2018,3,1,45-49,4,307000,1477,0.004788039302768115
2018,3,1,50-54,1,452666.66666666704,10453,0.022570840222001638
2018,3,1,50-54,2,547333.333333333,8718,0.01567840858817592
2018,3,1,50-54,3,329000,4903,0.014683905206002941
2018,3,1,50-54,4,288000,1118,0.0038669332244965723
2018,3,1,55-59,1,445000,8443,0.018619760366793622
2018,3,1,55-59,2,413000,6857,0.0163317510485713
2018,3,1,55-59,3,243000,3688,0.014950058373329874
2018,3,1,55-59,4,211000,559,0.002642288912312877
2018,3,1,60-64,1,325000,5311,0.016078786355888844
2018,3,1,60-64,2,310000,3868,0.012323651981087591
2018,3,1,60-64,3,222000,4086,0.018072768769406333
2018,3,1,60-64,4,185000,429,0.00231355397483673
2018,3,1,65-69,1,262666.66666666704,3427,0.012878923587057672
2018,3,1,65-69,2,218333.333333333,2576,0.01166089255320435
2018,3,1,65-69,3,158000,2027,0.012666612509139082
2018,3,1,65-69,4,107000,997,0.009231737918645889
2018,3,2,25-29,1,256666.66666666704,3384,0.013012848778186797
2018,3,2,25-29,2,722333.333333333,2678,0.0036937353622977865
2018,3,2,25-29,3,796000,2018,0.002528765015325469
2018,3,2,25-29,4,538000,NA,NA
2018,3,2,30-34,1,364333.33333333296,1653,0.004516562093848682
2018,3,2,30-34,2,663666.666666667,2502,0.003755805586773318
2018,3,2,30-34,3,578000,2252,0.003881072361663553
2018,3,2,30-34,4,543000,NA,NA
2018,3,2,35-39,1,545000,1915,0.003501458179058903
2018,3,2,35-39,2,606000,1776,0.002922129205496762
2018,3,2,35-39,3,519000,1660,0.0031882610532785313
2018,3,2,35-39,4,477000,81,1.697824897658888e-4
2018,3,2,40-44,1,490666.66666666704,2337,0.00474032985555888
2018,3,2,40-44,2,673333.333333333,965,0.0014311172848813216
2018,3,2,40-44,3,424000,1280,0.0030097817908201654
2018,3,2,40-44,4,426000,17,3.990451085285329e-5
2018,3,2,45-49,1,508333.33333333296,504,9.904933600259945e-4
2018,3,2,45-49,2,586666.666666667,1431,0.0024332693039081366
2018,3,2,45-49,3,398000,433,0.001086757372004829
2018,3,2,45-49,4,366000,278,7.589863437061467e-4
2018,3,2,50-54,1,438666.66666666704,933,0.0021223855947722116
2018,3,2,50-54,2,494333.33333333296,597,0.0012062303718166404
2018,3,2,50-54,3,378000,520,0.0013737715312268836
2018,3,2,50-54,4,304000,220,7.231608704227204e-4
2018,3,2,55-59,1,349333.33333333296,700,0.001999809541948388
2018,3,2,55-59,2,426666.66666666704,1027,0.0024012513629303196
2018,3,2,55-59,3,301000,1145,0.003789571232355326
2018,3,2,55-59,4,250000,297,0.0011865903306871436
2018,3,2,60-64,1,398333.33333333296,865,0.0021668427139391886
2018,3,2,60-64,2,345666.66666666704,701,0.002023860964697434
2018,3,2,60-64,3,234000,1056,0.004492546457014498
2018,3,2,60-64,4,185000,404,0.002179025263748355
2018,3,2,65-69,1,331333.33333333296,1001,0.0030120270450540304
2018,3,2,65-69,2,221666.666666667,2479,0.011059772142222972
2018,3,2,65-69,3,145000,443,0.0030458667656745255
2018,3,2,65-69,4,144000,218,0.001511600493697042
2019,1,1,25-29,1,208666.666666667,20239.618090452324,0.0884187959798812
2019,1,1,25-29,2,1783333.33333333,52581.93007491954,0.028640717315735382
2019,1,1,25-29,3,1783000,22804.107666290867,0.012628228925540257
2019,1,1,25-29,4,2606000,3772.1744749596123,0.0014454037451443469
2019,1,1,30-34,1,236666.666666667,25150.028943560133,0.09605968360780777
2019,1,1,30-34,2,1662333.33333333,61481.477268134724,0.03566594096420538
2019,1,1,30-34,3,1574000,30897.88807785888,0.01925224545897086
2019,1,1,30-34,4,2738000,5019.837514039686,0.0018300405434140401
2019,1,1,35-39,1,239666.666666667,30029.029173419764,0.11134411722768153
2019,1,1,35-39,2,1563333.33333333,53343.30887114182,0.03299565755982212
2019,1,1,35-39,3,1561000,27825.721291123526,0.017513387980974765
2019,1,1,35-39,4,2772000,5090.2684563758385,0.0018329503056467896
2019,1,1,40-44,1,187333.333333333,16233.962585033985,0.07974740005164684
2019,1,1,40-44,2,1517666.66666667,46728.3849798627,0.029869939137611604
2019,1,1,40-44,3,1509000,23326.86964980545,0.015223168184172426
2019,1,1,40-44,4,2308000,5679.567291311754,0.002454776958574683
2019,1,1,45-49,1,231333.333333333,12187.729364005414,0.05004794751225689
2019,1,1,45-49,2,1705666.66666667,38471.8006329114,0.022057767404486298
2019,1,1,45-49,3,1634000,21812.46144505161,0.013173268080139678
2019,1,1,45-49,4,2413000,5082.054043392505,0.0021016880030578595
2019,1,1,50-54,1,317333.33333333296,12585.220729366602,0.03814644728036373
2019,1,1,50-54,2,1977666.66666667,35327.76944748787,0.017549859459961476
2019,1,1,50-54,3,1669000,21766.00767867691,0.0128734594732954
2019,1,1,50-54,4,2457000,4938.394360603653,0.0020058968055072786
2019,1,1,55-59,1,413666.66666666704,15792.566188197781,0.03677314394480572
2019,1,1,55-59,2,2153333.3333333298,25242.32960596375,0.01158662057755078
2019,1,1,55-59,3,1815000,20777.892206477733,0.01131830397058772
2019,1,1,55-59,4,2485000,4552.000000000001,0.0018284414223924627
2019,1,1,60-64,1,378666.66666666704,11347.902023429193,0.029096097772814692
2019,1,1,60-64,2,2375333.3333333298,34468.90179279703,0.014303622633578044
2019,1,1,60-64,3,1858000,21389.071274298058,0.01138086392073965
2019,1,1,60-64,4,2537000,7927.357142857144,0.0031149640167949786
2019,1,1,65-69,1,254333.333333333,9203.741751990887,0.03492389732644276
2019,1,1,65-69,2,1669666.66666667,24718.837313737546,0.014588673743766503
2019,1,1,65-69,3,1708000,13731.513864306786,0.00797540949546039
2019,1,1,65-69,4,2527000,9578.562935629356,0.0037761743616345584
2019,1,2,25-29,1,189666.666666667,4945.566068515514,0.025412411126515183
2019,1,2,25-29,2,1284333.33333333,10136.0522228173,0.007830275737623963
2019,1,2,25-29,3,1666000,5640.268523676881,0.003374092279230705
2019,1,2,25-29,4,3038000,510.8318525830865,1.6811914811296947e-4
2019,1,2,30-34,1,184000,7342.831643002044,0.038375263812871416
2019,1,2,30-34,2,1111000,11393.183544303763,0.010150795381994626
2019,1,2,30-34,3,1622000,6914.7905853952925,0.004245029037344718
2019,1,2,30-34,4,3205000,1778.0242326332793,5.544581568157503e-4
2019,1,2,35-39,1,188000,4392.490706319711,0.022830884356212694
2019,1,2,35-39,2,1115000,7407.900466562964,0.006600007415738649
2019,1,2,35-39,3,1482000,6698.355342136854,0.004499471177690271
2019,1,2,35-39,4,3269000,879.0858172289551,2.688435242275169e-4
2019,1,2,40-44,1,176333.333333333,2727.504587155953,0.015232278698299666
2019,1,2,40-44,2,1194666.66666667,6343.251966210348,0.005281598318047968
2019,1,2,40-44,3,1487000,6161.849498327759,0.004126712385799313
2019,1,2,40-44,4,2705000,912.2550458715597,3.371340087508103e-4
2019,1,2,45-49,1,202000,4474.557324840772,0.02167122856595388
2019,1,2,45-49,2,1265000,5968.95405218193,0.004696380689041491
2019,1,2,45-49,3,1752000,5491.095768374164,0.0031243946450684353
2019,1,2,45-49,4,2905000,1248.7556561085971,4.296795495149144e-4
2019,1,2,50-54,1,190000,4266.881559220396,0.021964019419952848
2019,1,2,50-54,2,1727000,9368.937554206403,0.005395706725440036
2019,1,2,50-54,3,1849000,4863.336134453782,0.0026233520236688375
2019,1,2,50-54,4,2821000,1831.4178598342125,6.487875429779386e-4
2019,1,2,55-59,1,302000,4485.259259259259,0.014634502390423708
2019,1,2,55-59,2,2298000,11264.743794699201,0.004878065117899133
2019,1,2,55-59,3,2267000,6316.649822695036,0.002778605357589624
2019,1,2,55-59,4,2707000,1895.6886380189364,6.998012680850227e-4
2019,1,2,60-64,1,311666.66666666704,4710.433985330073,0.014888669172398075
2019,1,2,60-64,2,2327333.3333333298,15417.25797266515,0.006580836231513065
2019,1,2,60-64,3,2243000,9519.16952884192,0.004226010440938018
2019,1,2,60-64,4,2591000,5038.39746634996,0.0019408023668938312
2019,1,2,65-69,1,287333.33333333296,7230.964477933243,0.024548000323400633
2019,1,2,65-69,2,2026666.66666667,18643.89551757504,0.009115435016218122
2019,1,2,65-69,3,2066000,14185.457291666666,0.006819323364627146
2019,1,2,65-69,4,2277000,8077.114399293286,0.0035347228977069415
2019,2,1,25-29,1,153000,58526.60869565231,0.27668674431338935
2019,2,1,25-29,2,577000,52943.2894341512,0.08404453277327185
2019,2,1,25-29,3,528000,21490.05128205128,0.03910908165108983
2019,2,1,25-29,4,500000,749.2063492063493,0.0014961708170614192
2019,2,1,30-34,1,83000,29986.714285714286,0.26540035680554097
2019,2,1,30-34,2,585000,69053.9263803681,0.10557833780239317
2019,2,1,30-34,3,413000,23411.256594724222,0.053644942106672595
2019,2,1,30-34,4,354000,1286.8503937007874,0.003622004001202976
2019,2,1,35-39,1,137666.666666667,31392.31331592689,0.18568852905157127
2019,2,1,35-39,2,465333.33333333296,55354.434782608696,0.10631022691949028
2019,2,1,35-39,3,378000,24952.595744680853,0.06192439509805599
2019,2,1,35-39,4,336000,1976.7715736040611,0.005848838558934997
2019,2,1,40-44,1,106666.66666666699,36380.097560975744,0.2543231072537994
2019,2,1,40-44,2,394333.33333333296,38155.16062602959,0.08822237159820191
2019,2,1,40-44,3,315000,18858.242074927955,0.05648577659105864
2019,2,1,40-44,4,356000,2033.9820895522387,0.005680974966905501
2019,2,1,45-49,1,85000,14247.913907284721,0.14355882503076908
2019,2,1,45-49,2,471000,32780.61533101048,0.06506922722596598
2019,2,1,45-49,3,363000,18547.4128440367,0.04861103029315582
2019,2,1,45-49,4,263000,1549.8214285714287,0.005858334812710812
2019,2,1,50-54,1,108666.66666666699,18258.62903225812,0.14385335036420754
2019,2,1,50-54,2,457333.33333333296,25137.029114676156,0.05210066995023951
2019,2,1,50-54,3,347000,14637.185074626866,0.04047477880795461
2019,2,1,50-54,4,291000,3057.608695652174,0.010397992111868053
2019,2,1,55-59,1,169000,24933.437837837897,0.12856698729120963
2019,2,1,55-59,2,496000,28681.753721244906,0.05466504889454011
2019,2,1,55-59,3,266000,11623.04347826087,0.04186627785877942
2019,2,1,55-59,4,294000,3116.641975308642,0.010489624393263185
2019,2,1,60-64,1,122333.33333333301,11985.965299684472,0.08923487109943978
2019,2,1,60-64,2,424666.66666666704,16393.71636953001,0.03716887074889383
2019,2,1,60-64,3,250000,7134.166666666667,0.02774491915699003
2019,2,1,60-64,4,196000,2214.106194690265,0.011170275603470529
2019,2,1,65-69,1,129000,10620.082317073202,0.07606414593679511
2019,2,1,65-69,2,325000,15543.661556603753,0.04564366720424233
2019,2,1,65-69,3,215000,7329.846153846153,0.032968340871221136
2019,2,1,65-69,4,158000,1357.7582417582416,0.00852018914384084
2019,2,2,25-29,1,108666.66666666699,2749.917981072555,0.024681406181735317
2019,2,2,25-29,2,533333.333333333,2997.5958786491133,0.005589078897712289
2019,2,2,25-29,3,658000,1885.0282317979197,0.002856601000403006
2019,2,2,25-29,4,544000,242.54777070063693,4.456611701789011e-4
2019,2,2,30-34,1,93333.3333333333,2994.388489208631,0.031085428291608423
2019,2,2,30-34,2,489666.66666666704,3046.994229183847,0.006184107466482274
2019,2,2,30-34,3,578000,2718.550621669627,0.004681356603399994
2019,2,2,30-34,4,465000,366.4980916030534,7.875472194625229e-4
2019,2,2,35-39,1,95666.6666666667,1844.2407407407416,0.018913173815882707
2019,2,2,35-39,2,425333.33333333296,2565.81593194122,0.005996309963099631
2019,2,2,35-39,3,521000,1974.2637571157495,0.003775068667686206
2019,2,2,35-39,4,508000,362.5645161290323,7.13200659206937e-4
2019,2,2,40-44,1,111333.33333333301,2871.493212669673,0.0251433612704014
2019,2,2,40-44,2,397666.66666666704,2514.755480607087,0.006284038542103064
2019,2,2,40-44,3,385000,1070.125,0.002771840996502902
2019,2,2,40-44,4,528000,411.84,7.793920741821379e-4
2019,2,2,45-49,1,81000,1096.2931034482758,0.013353746704091179
2019,2,2,45-49,2,440000,2449.295039164491,0.005535764361309889
2019,2,2,45-49,3,414000,1488.3256784968685,0.0035821119066737116
2019,2,2,45-49,4,513000,314.69747899159665,6.130692936265988e-4
2019,2,2,50-54,1,144666.666666667,2257.5000000000055,0.015365069281772344
2019,2,2,50-54,2,462333.33333333296,4650.529411764702,0.009958651214256596
2019,2,2,50-54,3,435000,1746.3174273858922,0.003998470869021666
2019,2,2,50-54,4,384000,477.4054054054054,0.0012416995087188901
2019,2,2,55-59,1,114333.33333333301,1568.3325791855195,0.0135315792645231
2019,2,2,55-59,2,437666.66666666704,3036.5976372480895,0.006890345235006041
2019,2,2,55-59,3,512000,2057.525581395349,0.004002520105251455
2019,2,2,55-59,4,366000,336.4472049689441,9.184104053416735e-4
2019,2,2,60-64,1,163333.333333333,2632.3031496062986,0.015860531164093663
2019,2,2,60-64,2,486666.66666666704,5896.036287508724,0.011970123300336942
2019,2,2,60-64,3,413000,3645.925581395349,0.008750656990843623
2019,2,2,60-64,4,286000,1185.8536585365855,0.004129220306048093
2019,2,2,65-69,1,153000,4006.544776119403,0.025518329709328116
2019,2,2,65-69,2,357000,5731.125,0.015799926184994463
2019,2,2,65-69,3,315000,3235.8173076923076,0.01016798591392903
2019,2,2,65-69,4,266000,591.2307692307693,0.002217742749920218
2019,3,1,25-29,1,352333.33333333296,29528.888888888858,0.0773286467486819
2019,3,1,25-29,2,1006666.66666667,30611.818181818282,0.029511667916538004
2019,3,1,25-29,3,770000,13265.093085106386,0.016935636736801513
2019,3,1,25-29,4,474000,797.411513859275,0.0016794773823993324
2019,3,1,30-34,1,490666.66666666704,22701.02829028292,0.044219822387122715
2019,3,1,30-34,2,898333.333333333,31713.026796589515,0.03409832902540404
2019,3,1,30-34,3,477000,12524.023255813952,0.02558408302930046
2019,3,1,30-34,4,388000,1890.6361323155213,0.004849144752668295
2019,3,1,35-39,1,624666.666666667,27281.907853403143,0.041846717547448634
2019,3,1,35-39,2,876333.333333333,28826.29754358162,0.03184664512231376
2019,3,1,35-39,3,434000,12047.80375782881,0.02701011787599762
2019,3,1,35-39,4,376000,678.9999999999999,0.001802595844206871
2019,3,1,40-44,1,614000,21688.420107719925,0.03411800407508562
2019,3,1,40-44,2,768000,17918.331160365055,0.022799227922206153
2019,3,1,40-44,3,369000,10332,0.027237354085603113
2019,3,1,40-44,4,317000,1299.1803278688526,0.004081632653061225
2019,3,1,45-49,1,613000,16796.85561497325,0.026670275447107056
2019,3,1,45-49,2,689000,13465.641621354433,0.0191691106632269
2019,3,1,45-49,3,345000,5636.182519280206,0.01607416119689899
2019,3,1,45-49,4,298000,1433.700325732899,0.004788039302768115
2019,3,1,50-54,1,441666.66666666704,10198.987481590575,0.022570840222001638
2019,3,1,50-54,2,563333.333333333,8972.850182704018,0.01567840858817592
2019,3,1,50-54,3,286000,4262.182370820668,0.014683905206002941
2019,3,1,50-54,4,292000,1133.5277777777778,0.0038669332244965723
2019,3,1,55-59,1,445333.33333333296,8449.324344569282,0.018619760366793622
2019,3,1,55-59,2,439666.66666666704,7299.744148506867,0.0163317510485713
2019,3,1,55-59,3,218000,3308.5761316872427,0.014950058373329874
2019,3,1,55-59,4,234000,619.9336492890994,0.002642288912312877
2019,3,1,60-64,1,344333.33333333296,5626.936410256405,0.016078786355888844
2019,3,1,60-64,2,313666.66666666704,3913.7505376344134,0.012323651981087591
2019,3,1,60-64,3,238000,4380.486486486487,0.018072768769406333
2019,3,1,60-64,4,203000,470.7405405405405,0.00231355397483673
2019,3,1,65-69,1,271000,3535.724619289335,0.012878923587057672
2019,3,1,65-69,2,215000,2536.671755725195,0.01166089255320435
2019,3,1,65-69,3,169000,2168.1202531645567,0.012666612509139082
2019,3,1,65-69,4,126000,1174.03738317757,0.009231737918645889
2019,3,2,25-29,1,240666.666666667,3173.0493506493503,0.013012848778186797
2019,3,2,25-29,2,768333.333333333,2848.541762805722,0.0036937353622977865
2019,3,2,25-29,3,804000,2038.281407035176,0.002528765015325469
2019,3,2,25-29,4,546000,NA,NA
2019,3,2,30-34,1,392333.33333333296,1780.0375114364138,0.004516562093848682
2019,3,2,30-34,2,722666.666666667,2724.427925665495,0.003755805586773318
2019,3,2,30-34,3,569000,2216.934256055363,0.003881072361663553
2019,3,2,30-34,4,482000,NA,NA
2019,3,2,35-39,1,486666.66666666704,1710.0305810397567,0.003501458179058903
2019,3,2,35-39,2,632333.333333333,1853.1749174917481,0.002922129205496762
2019,3,2,35-39,3,534000,1707.9768786127167,0.0031882610532785313
2019,3,2,35-39,4,517000,87.79245283018868,1.697824897658888e-4
2019,3,2,40-44,1,564333.333333333,2687.86752717391,0.00474032985555888
2019,3,2,40-44,2,592666.666666667,849.3910891089116,0.0014311172848813216
2019,3,2,40-44,3,414000,1249.811320754717,0.0030097817908201654
2019,3,2,40-44,4,458000,18.276995305164316,3.990451085285329e-5
2019,3,2,45-49,1,482666.66666666704,478.5521311475417,9.904933600259945e-4
2019,3,2,45-49,2,589333.333333333,1437.504545454544,0.0024332693039081366
2019,3,2,45-49,3,392000,426.4723618090452,0.001086757372004829
2019,3,2,45-49,4,427000,324.33333333333337,7.589863437061467e-4
2019,3,2,50-54,1,466000,991.1352583586619,0.0021223855947722116
2019,3,2,50-54,2,490000,591.7666891436282,0.0012062303718166404
2019,3,2,50-54,3,355000,488.3597883597883,0.0013737715312268836
2019,3,2,50-54,4,326000,235.92105263157893,7.231608704227204e-4
2019,3,2,55-59,1,423666.66666666704,848.950381679391,0.001999809541948388
2019,3,2,55-59,2,424333.33333333296,1021.3835937499982,0.0024012513629303196
2019,3,2,55-59,3,321000,1221.079734219269,0.003789571232355326
2019,3,2,55-59,4,265000,314.82,0.0011865903306871436
2019,3,2,60-64,1,392333.33333333296,851.9707112970711,0.0021668427139391886
2019,3,2,60-64,2,346666.66666666704,703.0279652844745,0.002023860964697434
2019,3,2,60-64,3,212000,956.7179487179486,0.004492546457014498
2019,3,2,60-64,4,194000,423.6540540540541,0.002179025263748355
2019,3,2,65-69,1,288666.66666666704,872.0985915492978,0.0030120270450540304
2019,3,2,65-69,2,268333.33333333296,3000.8947368420963,0.011059772142222972
2019,3,2,65-69,3,127000,388.00689655172414,0.0030458667656745255
2019,3,2,65-69,4,172000,260.38888888888886,0.001511600493697042
2020,1,1,25-29,1,189666.666666667,18396.713567839255,0.0884187959798812
2020,1,1,25-29,2,1929333.33333333,56886.76846236156,0.028640717315735382
2020,1,1,25-29,3,1701000,21755.34892897407,0.012628228925540257
2020,1,1,25-29,4,2464000,3566.630048465267,0.0014454037451443469
2020,1,1,30-34,1,170000,18065.513748191057,0.09605968360780777
2020,1,1,30-34,2,1536000,56809.03293594653,0.03566594096420538
2020,1,1,30-34,3,1691000,33194.61800486618,0.01925224545897086
2020,1,1,30-34,4,2864000,5250.845376263572,0.0018300405434140401
2020,1,1,35-39,1,221000,27690.189627228476,0.11134411722768153
2020,1,1,35-39,2,1539000,52513.018562486635,0.03299565755982212
2020,1,1,35-39,3,1552000,27665.29112352576,0.017513387980974765
2020,1,1,35-39,4,2847000,5227.992170022372,0.0018329503056467896
2020,1,1,40-44,1,183666.666666667,15916.215986394589,0.07974740005164684
2020,1,1,40-44,2,1518333.33333333,46748.91139540383,0.029869939137611604
2020,1,1,40-44,3,1519000,23481.454604409857,0.015223168184172426
2020,1,1,40-44,4,2397000,5898.5800681431,0.002454776958574683
2020,1,1,45-49,1,202333.333333333,10659.872801082542,0.05004794751225689
2020,1,1,45-49,2,1389666.66666667,31344.330044676117,0.022057767404486298
2020,1,1,45-49,3,1506000,20103.77413479053,0.013173268080139678
2020,1,1,45-49,4,2442000,5143.131360946746,0.0021016880030578595
2020,1,1,50-54,1,229666.666666667,9108.421305182364,0.03814644728036373
2020,1,1,50-54,2,1794333.33333333,32052.8203161683,0.017549859459961476
2020,1,1,50-54,3,1549000,20201.046072061432,0.0128734594732954
2020,1,1,50-54,4,2604000,5233.8538522637,0.0020058968055072786
2020,1,1,55-59,1,380333.33333333296,14519.998405103655,0.03677314394480572
2020,1,1,55-59,2,2247666.6666666702,26348.146831735932,0.01158662057755078
2020,1,1,55-59,3,1752000,20056.676113360325,0.01131830397058772
2020,1,1,55-59,4,2480000,4542.8410462776665,0.0018284414223924627
2020,1,1,60-64,1,384333.33333333296,11517.7209797657,0.029096097772814692
2020,1,1,60-64,2,2410666.6666666702,34981.63033476128,0.014303622633578044
2020,1,1,60-64,3,1950000,22448.164146868254,0.01138086392073965
2020,1,1,60-64,4,2575000,8046.09564164649,0.0031149640167949786
2020,1,1,65-69,1,239666.666666667,8672.988623435735,0.03492389732644276
2020,1,1,65-69,2,1739333.33333333,25750.228209838693,0.014588673743766503
2020,1,1,65-69,3,1688000,13570.72330383481,0.00797540949546039
2020,1,1,65-69,4,2540000,9627.839278392783,0.0037761743616345584
2020,1,2,25-29,1,176333.333333333,4597.89885807504,0.025412411126515183
2020,1,2,25-29,2,1203666.66666667,9499.425013390466,0.007830275737623963
2020,1,2,25-29,3,1636000,5538.703064066853,0.003374092279230705
2020,1,2,25-29,4,3034000,510.1592629154327,1.6811914811296947e-4
2020,1,2,30-34,1,137333.333333333,5480.519269776874,0.038375263812871416
